,Unnamed: 0,datetime,open,high,low,close,volume,mfi,f,signals,trade_type
3507,3507,2022-02-01 06:00:00,38433.9,39100.0,37969.0,38402.86,100362.205,67.77921045591253,0,0,
3508,3508,2022-02-01 12:00:00,38402.86,39260.26,38170.89,38846.32,156525.116,68.79199579997966,0,0,
3509,3509,2022-02-01 18:00:00,38846.32,38896.05,38322.0,38680.51,55469.594,63.62501679609242,0,0,
3510,3510,2022-02-02 00:00:00,38680.51,38834.18,38292.3,38404.67,39914.004,59.97804091262305,0,0,
3511,3511,2022-02-02 06:00:00,38404.67,38580.0,38173.3,38473.75,45599.801,61.63686351499633,0,0,
3512,3512,2022-02-02 12:00:00,38473.74,38725.5,37052.0,37449.99,162668.924,51.26787771917318,0,0,
3513,3513,2022-02-02 18:00:00,37449.98,37646.09,36529.81,36892.03,89388.205,45.70028632002241,0,0,
3514,3514,2022-02-03 00:00:00,36892.05,37063.04,36700.0,36980.01,43846.662,42.731313750286326,0,0,
3515,3515,2022-02-03 06:00:00,36980.01,37084.63,36250.0,36754.99,87606.345,38.85867469404566,0,0,
3516,3516,2022-02-03 12:00:00,36754.99,37100.0,36204.3,36810.65,116110.033,45.553336208222156,0,0,
3517,3517,2022-02-03 18:00:00,36810.65,37395.0,36256.0,37289.86,71093.188,45.4486859435236,0,0,
3518,3518,2022-02-04 00:00:00,37287.33,37680.0,37011.0,37521.17,51857.982,48.44455504084526,0,0,
3519,3519,2022-02-04 06:00:00,37521.18,38239.0,37520.72,37800.02,90130.767,49.91966071855587,0,0,
3520,3520,2022-02-04 12:00:00,37800.02,40747.0,37278.93,40497.48,279696.697,59.30571360759234,0,0,
3521,3521,2022-02-04 18:00:00,40497.48,41741.76,40260.0,41550.0,98420.324,63.60953618647112,0,0,
3522,3522,2022-02-05 00:00:00,41550.0,41922.0,41155.45,41509.99,67527.542,67.40311379535598,0,0,
3523,3523,2022-02-05 06:00:00,41509.99,41752.46,41194.62,41427.85,46526.381,67.26356059247118,0,0,
3524,3524,2022-02-05 12:00:00,41427.85,41875.43,40920.0,41575.72,90041.471,61.12888890767902,0,0,
3525,3525,2022-02-05 18:00:00,41575.72,41765.0,41316.72,41374.69,38088.676,60.7200691852822,0,0,
3526,3526,2022-02-06 00:00:00,41374.68,41633.08,41300.0,41558.58,24998.775,62.7230156168527,0,0,
3527,3527,2022-02-06 06:00:00,41558.58,41700.0,41390.0,41510.72,30581.023,61.24693386689819,0,0,
3528,3528,2022-02-06 12:00:00,41510.71,42400.0,41100.0,41619.99,98401.963,60.04941870441001,0,0,
3529,3529,2022-02-06 18:00:00,41619.99,42656.8,41385.56,42361.35,61342.189,63.675799111869935,0,0,
3530,3530,2022-02-07 00:00:00,42361.34,43092.0,41609.76,42782.53,98499.545,67.42790078372623,0,0,
3531,3531,2022-02-07 06:00:00,42782.52,42819.83,42201.68,42692.25,55864.419,70.33652141039465,0,0,
3532,3532,2022-02-07 12:00:00,42692.25,44333.33,42450.64,44188.04,168179.869,79.82887727166353,0,0,
3533,3533,2022-02-07 18:00:00,44188.04,44541.16,43725.0,43829.99,95509.941,84.8627337181961,1,1,long
3534,3534,2022-02-08 00:00:00,43829.99,45086.34,43550.0,44867.12,66128.124,87.4371487119241,1,0,
3535,3535,2022-02-08 06:00:00,44867.11,45600.0,43520.0,43978.64,149245.714,83.41543695035479,0,-1,close
3536,3536,2022-02-08 12:00:00,43978.64,43978.64,42641.0,42955.06,156226.239,75.13929568132109,0,0,
3537,3537,2022-02-08 18:00:00,42953.78,44395.0,42663.71,44021.57,96415.344,75.64319025651857,0,0,
3538,3538,2022-02-09 00:00:00,44021.58,44325.52,43089.08,43567.22,66322.525,72.27633642092422,0,0,
3539,3539,2022-02-09 06:00:00,43562.11,43934.0,43164.79,43686.65,70107.937,68.26933059242444,0,0,
3540,3540,2022-02-09 12:00:00,43685.62,44436.44,43600.0,44044.33,101102.203,65.36659059357079,0,0,
3541,3541,2022-02-09 18:00:00,44044.32,44826.0,43900.32,44358.08,62737.397,64.7458090739145,0,0,
3542,3542,2022-02-10 00:00:00,44358.09,44386.48,43531.1,43851.95,55325.33,61.111266315536476,0,0,
3543,3543,2022-02-10 06:00:00,43851.94,45172.65,43728.0,44815.74,86182.155,64.80256438628999,0,0,
3544,3544,2022-02-10 12:00:00,44815.73,45847.5,43136.96,45314.45,301240.202,73.52441074212625,0,0,
3545,3545,2022-02-10 18:00:00,45314.44,45389.69,43288.36,43471.29,121174.388,68.46947793689014,0,0,
3546,3546,2022-02-11 00:00:00,43471.3,43739.89,42555.0,42826.0,93296.522,65.00852916090045,0,0,
3547,3547,2022-02-11 06:00:00,42826.0,43607.1,42777.0,43332.95,71173.555,65.70579621174542,0,0,
3548,3548,2022-02-11 12:00:00,43332.94,43900.0,43226.21,43404.71,104167.351,65.86699328876693,0,0,
3549,3549,2022-02-11 18:00:00,43404.71,43495.95,41914.23,42366.0,146008.765,60.61342185216588,0,0,
3550,3550,2022-02-12 00:00:00,42365.99,42491.19,42150.0,42268.45,31922.322,57.92958752664327,0,0,
3551,3551,2022-02-12 06:00:00,42268.44,42440.73,41711.0,42385.66,71525.247,54.96065103504587,0,0,
3552,3552,2022-02-12 12:00:00,42386.01,42812.63,41756.57,42691.48,84218.662,53.048547219491354,0,0,
3553,3553,2022-02-12 18:00:00,42691.48,42980.0,41540.0,42199.87,68603.094,49.03450361395376,0,0,
3554,3554,2022-02-13 00:00:00,42199.88,42491.85,42035.6,42245.85,31500.825,48.07803762633251,0,0,
3555,3555,2022-02-13 06:00:00,42245.84,42647.25,42187.6,42462.0,37253.706,53.031626641174384,0,0,
3556,3556,2022-02-13 12:00:00,42462.0,42755.97,42052.54,42252.12,68591.938,55.67833292867634,0,0,
3557,3557,2022-02-13 18:00:00,42251.4,42477.0,41850.0,42041.13,54721.543,51.48235031795686,0,0,
3558,3558,2022-02-14 00:00:00,42041.12,42169.02,41526.0,41765.24,54193.79,51.91747582500546,0,0,
3559,3559,2022-02-14 06:00:00,41766.46,42400.0,41720.23,42107.81,60845.454,55.72736602035131,0,0,
3560,3560,2022-02-14 12:00:00,42107.81,42888.0,41950.0,42553.66,108032.331,55.80877869942797,0,0,
3561,3561,2022-02-14 18:00:00,42553.66,42784.1,41783.11,42525.14,80919.358,51.60347232602866,0,0,
3562,3562,2022-02-15 00:00:00,42525.14,43777.0,42406.23,43543.2,67930.119,55.15921497270688,0,0,
3563,3563,2022-02-15 06:00:00,43543.2,44442.3,43492.8,44214.4,78894.601,54.940029591640275,0,0,
3564,3564,2022-02-15 12:00:00,44214.3,44489.0,43850.0,43928.2,80429.835,48.04367567125092,0,0,
3565,3565,2022-02-15 18:00:00,43928.3,44777.0,43870.0,44529.6,49480.866,54.03980132108962,0,0,
3566,3566,2022-02-16 00:00:00,44529.7,44536.8,43650.4,44044.9,53283.443,55.5377764029235,0,0,
3567,3567,2022-02-16 06:00:00,44044.9,44313.1,43860.0,44160.6,44447.851,54.69639089717982,0,0,
3568,3568,2022-02-16 12:00:00,44160.7,44205.0,43277.8,43560.2,92588.07,47.40874324258443,0,0,
3569,3569,2022-02-16 18:00:00,43560.2,44377.0,43500.0,43860.7,65470.923,55.49101029470683,0,0,
3570,3570,2022-02-17 00:00:00,43860.8,44150.0,43320.1,43613.8,54330.095,54.48057195771919,0,0,
3571,3571,2022-02-17 06:00:00,43612.5,44020.0,42890.0,43158.2,80095.85,54.04237357930852,0,0,
3572,3572,2022-02-17 12:00:00,43158.3,43347.8,41570.0,41730.0,158298.833,45.25381210363414,0,0,
3573,3573,2022-02-17 18:00:00,41731.4,41864.3,40020.1,40491.7,141234.206,43.185095883277384,0,0,
3574,3574,2022-02-18 00:00:00,40491.8,40944.1,40273.0,40607.9,51067.451,40.57888057675832,0,0,
3575,3575,2022-02-18 06:00:00,40607.9,40938.0,40073.1,40167.2,58669.612,37.616520953931804,0,0,
3576,3576,2022-02-18 12:00:00,40167.2,40782.9,39422.0,40016.5,211224.457,34.61740845483857,0,0,
3577,3577,2022-02-18 18:00:00,40016.5,40328.0,39712.7,39966.8,56718.262,34.63536318368543,0,0,
3578,3578,2022-02-19 00:00:00,39966.8,40295.2,39896.8,40214.1,27745.793,36.84260991695124,0,0,
3579,3579,2022-02-19 06:00:00,40214.1,40438.7,39620.3,39822.8,57797.268,33.22886594502333,0,0,
3580,3580,2022-02-19 12:00:00,39822.8,40341.5,39610.3,40126.1,70221.719,31.445203197572354,0,0,
3581,3581,2022-02-19 18:00:00,40126.1,40200.0,39777.0,40052.6,29859.895,32.53775419212812,0,0,
3582,3582,2022-02-20 00:00:00,40052.6,40100.1,39230.0,39340.9,52496.98,28.347621875531644,0,0,
3583,3583,2022-02-20 06:00:00,39340.8,39426.6,37905.0,38316.0,137895.474,22.222832769140922,-1,-1,short
3584,3584,2022-02-20 12:00:00,38316.0,38594.0,38000.0,38258.3,75083.074,16.963618093262482,-1,0,
3585,3585,2022-02-20 18:00:00,38258.2,38958.2,38026.2,38368.1,64264.916,17.31499781264499,-1,0,
3586,3586,2022-02-21 00:00:00,38367.9,39510.0,38177.0,39204.8,91579.389,22.395178382563756,-1,0,
3587,3587,2022-02-21 06:00:00,39203.1,39335.0,37314.5,37549.9,118013.302,18.711343163830648,-1,0,
3588,3588,2022-02-21 12:00:00,37550.0,39300.0,37171.2,38516.1,218730.963,29.090284171599038,0,1,close
3589,3589,2022-02-21 18:00:00,38516.1,38641.8,36762.0,36986.4,218068.161,23.447709484571476,-1,-1,short
3590,3590,2022-02-22 00:00:00,36986.4,37449.4,36310.1,36725.6,119154.201,22.859249182843357,-1,0,
3591,3591,2022-02-22 06:00:00,36725.7,37868.0,36500.0,37504.7,108153.726,27.69082917080773,0,1,close
3592,3592,2022-02-22 12:00:00,37504.7,38318.0,37260.0,37619.9,151221.241,35.17578684128223,0,0,
3593,3593,2022-02-22 18:00:00,37619.9,38450.0,37526.7,38212.0,86784.329,40.56145984732962,0,0,
3594,3594,2022-02-23 00:00:00,38212.1,38335.2,37500.4,37955.0,67985.203,40.29852725854041,0,0,
3595,3595,2022-02-23 06:00:00,37960.0,39148.0,37887.2,38757.2,97817.903,44.34530973008068,0,0,
3596,3596,2022-02-23 12:00:00,38757.3,39250.0,38000.0,38072.4,127551.16,46.43055896366413,0,0,
3597,3597,2022-02-23 18:00:00,38072.5,38092.8,36963.2,37227.8,114701.989,45.22194001705228,0,0,
3598,3598,2022-02-24 00:00:00,37227.9,37400.0,34303.7,34658.1,263449.074,39.600395575118256,0,0,
3599,3599,2022-02-24 06:00:00,34658.1,35870.0,34378.0,35425.4,204680.906,37.46537857077654,0,0,
3600,3600,2022-02-24 12:00:00,35425.4,36288.0,35036.7,35815.1,204027.604,40.40036199434945,0,0,
3601,3601,2022-02-24 18:00:00,35815.1,40376.1,35772.4,38315.1,247663.323,46.301318987466075,0,0,
3602,3602,2022-02-25 00:00:00,38316.2,39000.0,38116.3,38438.9,83951.914,48.876290399673486,0,0,
3603,3603,2022-02-25 06:00:00,38438.9,38878.5,37999.2,38730.0,88534.196,53.09741323474746,0,0,
3604,3604,2022-02-25 12:00:00,38730.0,39750.0,38669.6,38965.0,162772.775,57.34076325132007,0,0,
3605,3605,2022-02-25 18:00:00,38965.1,39594.6,38519.2,39205.4,81057.481,54.65852284838036,0,0,
3606,3606,2022-02-26 00:00:00,39205.4,40441.1,38935.6,39009.7,72547.959,54.357811243906426,0,0,
3607,3607,2022-02-26 06:00:00,39009.8,39577.0,38561.7,38921.0,72114.297,55.22938044766884,0,0,
3608,3608,2022-02-26 12:00:00,38921.0,39409.7,38757.2,39229.8,51118.057,52.32201576143095,0,0,
3609,3609,2022-02-26 18:00:00,39229.8,39700.0,38800.0,39099.3,56111.888,58.08753447347513,0,0,
3610,3610,2022-02-27 00:00:00,39099.3,39244.0,38162.0,38563.1,61483.855,59.38124682050965,0,0,
3611,3611,2022-02-27 06:00:00,38563.1,39549.9,38554.0,39463.4,67407.956,58.745648413407764,0,0,
3612,3612,2022-02-27 12:00:00,39463.4,39868.6,38500.0,38956.1,135931.44,52.55951852152475,0,0,
3613,3613,2022-02-27 18:00:00,38956.1,39146.1,36934.6,37672.0,158373.996,47.382497349165476,0,0,
3614,3614,2022-02-28 00:00:00,37672.1,38400.0,37414.4,37811.0,78994.931,47.16884985235519,0,0,
3615,3615,2022-02-28 06:00:00,37811.0,38666.6,37418.2,38310.4,98986.575,47.16827711101346,0,0,
3616,3616,2022-02-28 12:00:00,38310.4,41489.0,37891.0,41415.1,262838.443,55.28917913413218,0,0,
3617,3617,2022-02-28 18:00:00,41415.1,44341.0,41000.0,43155.0,174571.212,60.97669812754862,0,0,
3618,3618,2022-03-01 00:00:00,43155.0,43790.0,42850.0,43196.0,76482.111,68.37175785055967,0,0,
3619,3619,2022-03-01 06:00:00,43198.0,44000.0,42765.4,43599.9,95154.368,75.195259426652,0,0,
3620,3620,2022-03-01 12:00:00,43600.0,44935.0,43202.1,43632.6,210422.897,75.71491247537264,0,0,
3621,3621,2022-03-01 18:00:00,43632.5,44500.0,43421.1,44394.1,66424.27,73.89171751132011,0,0,
3622,3622,2022-03-02 00:00:00,44393.6,44744.0,43817.0,44260.0,71315.955,73.86876676491406,0,0,
3623,3623,2022-03-02 06:00:00,44260.0,44381.9,43646.0,44099.8,77216.832,69.9455520829487,0,0,
3624,3624,2022-03-02 12:00:00,44099.9,45350.0,43321.0,43734.5,203574.967,70.82519688088095,0,0,
3625,3625,2022-03-02 18:00:00,43734.5,44345.0,43412.0,43885.7,55495.967,71.41220943482469,0,0,
3626,3626,2022-03-03 00:00:00,43885.8,44048.7,43165.1,43320.0,48989.555,68.74956334038487,0,0,
3627,3627,2022-03-03 06:00:00,43320.0,43700.0,42858.0,43377.2,72277.199,68.50288137595396,0,0,
3628,3628,2022-03-03 12:00:00,43377.3,44080.0,42051.0,42394.5,163181.532,62.68930964159801,0,0,
3629,3629,2022-03-03 18:00:00,42394.6,42700.0,41831.0,42449.5,81117.546,59.54147164355749,0,0,
3630,3630,2022-03-04 00:00:00,42449.6,42525.3,41050.0,41363.0,92277.151,58.63126453161091,0,0,
3631,3631,2022-03-04 06:00:00,41363.0,41887.5,40800.0,41639.6,89688.758,55.25761879948166,0,0,
3632,3632,2022-03-04 12:00:00,41643.4,41825.8,40410.0,40835.0,150799.04,54.76620667110909,0,0,
3633,3633,2022-03-04 18:00:00,40835.0,40932.9,38521.0,39127.7,136373.425,55.11238864727771,0,0,
3634,3634,2022-03-05 00:00:00,39127.7,39176.3,38547.6,38994.1,53086.794,55.642547524361774,0,0,
3635,3635,2022-03-05 06:00:00,38993.6,39282.0,38754.5,39106.1,51763.006,54.820129313008266,0,0,
3636,3636,2022-03-05 12:00:00,39106.5,39580.0,38866.1,39403.1,60666.1,50.5304882629061,0,0,
3637,3637,2022-03-05 18:00:00,39404.4,39578.9,39238.1,39375.1,33231.993,46.72579567758706,0,0,
3638,3638,2022-03-06 00:00:00,39375.0,39690.0,38766.0,39466.1,54851.298,43.220341751659696,0,0,
3639,3639,2022-03-06 06:00:00,39466.1,39590.0,38056.0,38330.9,94125.773,38.229076675016174,0,0,
3640,3640,2022-03-06 12:00:00,38329.1,39340.0,38266.0,38981.6,96656.481,33.5907266624091,0,0,
3641,3641,2022-03-06 18:00:00,38981.5,39250.0,38111.0,38401.1,66071.708,29.73558269000688,0,0,
3642,3642,2022-03-07 00:00:00,38401.1,38547.6,37529.9,38000.8,94295.383,25.24263842385065,0,0,
3643,3643,2022-03-07 06:00:00,38000.8,38392.0,37630.6,38314.1,74277.698,29.34351636237163,0,0,
3644,3644,2022-03-07 12:00:00,38314.3,39550.0,38314.3,38585.8,163475.979,26.675747629565066,0,0,
3645,3645,2022-03-07 18:00:00,38587.5,38588.7,37134.0,37963.8,158205.456,25.382977923890664,0,0,
3646,3646,2022-03-08 00:00:00,37963.7,38931.1,37853.0,38336.1,71957.061,28.894134997898774,0,0,
3647,3647,2022-03-08 06:00:00,38336.1,39185.5,38000.0,38967.8,99524.344,33.76559702711366,0,0,
3648,3648,2022-03-08 12:00:00,38967.8,39200.0,38117.9,39047.1,167942.903,42.745362473913595,0,0,
3649,3649,2022-03-08 18:00:00,39047.0,39340.5,38358.7,38709.9,82038.059,47.186473515888295,0,0,
3650,3650,2022-03-09 00:00:00,38709.9,41893.5,38638.7,41509.2,168641.742,54.23752120782658,0,0,
3651,3651,2022-03-09 06:00:00,41509.3,42450.0,41421.9,42150.1,105641.178,59.437399780760586,0,0,
3652,3652,2022-03-09 12:00:00,42150.0,42647.5,41642.9,42316.8,123662.539,66.9759563583875,0,0,
3653,3653,2022-03-09 18:00:00,42316.8,42326.0,41671.1,41937.5,64114.352,69.41362259329107,0,0,
3654,3654,2022-03-10 00:00:00,41939.5,42034.3,38652.9,39192.8,162828.229,65.49141619539196,0,0,
3655,3655,2022-03-10 06:00:00,39190.2,39400.0,38740.1,39055.4,92327.56,61.67567620288725,0,0,
3656,3656,2022-03-10 12:00:00,39055.3,40288.7,38512.0,39140.9,203520.531,64.18500922884452,0,0,
3657,3657,2022-03-10 18:00:00,39141.0,39662.5,38980.0,39407.2,61968.866,64.65023449239297,0,0,
3658,3658,2022-03-11 00:00:00,39407.1,39426.2,38200.1,38748.7,93252.022,63.581417359834184,0,0,
3659,3659,2022-03-11 06:00:00,38748.7,40200.0,38650.5,39878.4,141578.614,68.40027240493382,0,0,
3660,3660,2022-03-11 12:00:00,39878.3,40242.0,38550.0,38790.6,167822.287,62.29789345438375,0,0,
3661,3661,2022-03-11 18:00:00,38790.7,39167.1,38287.0,38713.0,64425.969,62.33455828169018,0,0,
3662,3662,2022-03-12 00:00:00,38713.1,39289.6,38630.0,39152.8,39493.32,65.4259438556002,0,0,
3663,3663,2022-03-12 06:00:00,39152.7,39274.4,38929.9,39054.1,38028.658,64.90792220052333,0,0,
3664,3664,2022-03-12 12:00:00,39054.1,39578.4,38637.9,39077.5,66934.969,63.386598681455055,0,0,
3665,3665,2022-03-12 18:00:00,39077.5,39195.4,38700.0,38792.6,28037.878,67.21997197942315,0,0,
3666,3666,2022-03-13 00:00:00,38792.7,39300.0,38667.5,39107.4,36684.684,66.67360376767377,0,0,
3667,3667,2022-03-13 06:00:00,39107.5,39184.1,38511.8,38727.4,45249.423,63.512996463085706,0,0,
3668,3668,2022-03-13 12:00:00,38727.3,39053.3,38333.0,38921.0,79840.399,57.664584675473904,0,0,
3669,3669,2022-03-13 18:00:00,38921.0,39050.0,37500.0,37743.7,74849.188,53.61714425342734,0,0,
3670,3670,2022-03-14 00:00:00,37743.0,38920.0,37522.1,38443.1,78990.198,51.07891632351713,0,0,
3671,3671,2022-03-14 06:00:00,38443.1,39287.4,38436.5,38885.1,83753.607,50.23957593819062,0,0,
3672,3672,2022-03-14 12:00:00,38885.0,39160.5,38550.0,38727.7,99260.149,43.528848707664096,0,0,
3673,3673,2022-03-14 18:00:00,38727.8,39989.0,38400.0,39653.8,98054.404,48.40508312925771,0,0,
3674,3674,2022-03-15 00:00:00,39651.6,39800.0,38597.9,38740.1,70311.822,51.20838168026701,0,0,
3675,3675,2022-03-15 06:00:00,38740.2,39000.0,38073.8,38630.5,75377.694,51.76602278009075,0,0,
3676,3676,2022-03-15 12:00:00,38630.5,39433.0,38437.0,39277.1,109372.7,48.79281144896887,0,0,
3677,3677,2022-03-15 18:00:00,39277.2,39901.8,39161.7,39271.0,89957.027,49.71504694207502,0,0,
3678,3678,2022-03-16 00:00:00,39270.9,41804.0,38700.0,39298.6,193064.629,58.35086893336357,0,0,
3679,3679,2022-03-16 06:00:00,39298.6,40760.0,39236.7,40492.8,121521.312,57.88790679678138,0,0,
3680,3680,2022-03-16 12:00:00,40492.9,41188.0,40000.1,40417.9,141828.767,67.59494762847811,0,0,
3681,3681,2022-03-16 18:00:00,40417.8,41473.6,39270.0,41105.8,194174.953,73.6933588159695,0,0,
3682,3682,2022-03-17 00:00:00,41105.9,41498.4,40807.3,41052.2,58434.74,74.01522283996131,0,0,
3683,3683,2022-03-17 06:00:00,41052.2,41100.0,40442.8,40743.4,65604.187,70.71180915347642,0,0,
3684,3684,2022-03-17 12:00:00,40743.4,41250.0,40530.0,40765.8,89618.105,71.13257688480851,0,0,
3685,3685,2022-03-17 18:00:00,40765.8,41071.5,40618.6,40898.1,30331.762,72.68961208509052,0,0,
3686,3686,2022-03-18 00:00:00,40898.0,40914.0,40170.1,40734.5,54168.205,69.98489238738512,0,0,
3687,3687,2022-03-18 06:00:00,40734.4,40819.2,40084.2,40380.7,54319.394,69.56881933867011,0,0,
3688,3688,2022-03-18 12:00:00,40380.7,41688.0,40265.3,41634.8,119942.088,74.38992185551896,0,0,
3689,3689,2022-03-18 18:00:00,41634.6,42322.8,41570.0,41751.5,70704.756,78.18073593316578,0,0,
3690,3690,2022-03-19 00:00:00,41751.6,41988.0,41500.0,41733.4,37862.185,75.63701848276804,0,0,
3691,3691,2022-03-19 06:00:00,41733.4,41791.8,41519.3,41718.6,32019.975,73.15420714874281,0,0,
3692,3692,2022-03-19 12:00:00,41718.6,42150.0,41627.9,41869.7,57654.685,78.02563520700714,0,0,
3693,3693,2022-03-19 18:00:00,41869.7,42446.6,41702.8,42188.2,58923.109,77.59209337159764,0,0,
3694,3694,2022-03-20 00:00:00,42188.2,42269.3,41728.8,41882.0,43137.421,78.64622179119523,0,0,
3695,3695,2022-03-20 06:00:00,41882.1,41998.0,41555.0,41587.9,43960.279,79.89182466612424,0,0,
3696,3696,2022-03-20 12:00:00,41587.9,41688.0,40900.0,41037.3,89956.94,74.20771755849526,0,0,
3697,3697,2022-03-20 18:00:00,41037.2,41666.0,40934.7,41261.0,58719.489,73.76905921302335,0,0,
3698,3698,2022-03-21 00:00:00,41261.0,41443.8,40430.0,40918.9,67919.795,67.10895580955591,0,0,
3699,3699,2022-03-21 06:00:00,40918.9,41481.1,40738.4,41218.7,62075.789,65.80826518547252,0,0,
3700,3700,2022-03-21 12:00:00,41218.8,41544.4,40727.7,41035.7,126194.421,56.576727966331376,0,0,
3701,3701,2022-03-21 18:00:00,41035.7,41350.0,40845.0,40982.0,52206.455,47.74792101033208,0,0,
3702,3702,2022-03-22 00:00:00,40982.0,43517.7,40852.0,42850.0,136566.355,50.9144910752227,0,0,
3703,3703,2022-03-22 06:00:00,42850.0,43027.9,41995.3,42977.0,105663.693,57.104201573539974,0,0,
3704,3704,2022-03-22 12:00:00,42976.9,43188.0,42443.0,42611.9,82435.685,57.002312284920976,0,0,
3705,3705,2022-03-22 18:00:00,42611.8,42870.0,42200.0,42349.8,49631.941,54.03626176346405,0,0,
3706,3706,2022-03-23 00:00:00,42349.9,42518.0,41731.3,42000.1,68196.647,53.42386078424202,0,0,
3707,3707,2022-03-23 06:00:00,42000.1,42341.2,41852.0,42028.8,55168.206,53.311092406774456,0,0,
3708,3708,2022-03-23 12:00:00,42028.7,42754.8,41860.9,42149.0,107456.756,52.993439672531025,0,0,
3709,3709,2022-03-23 18:00:00,42149.0,43051.0,42025.0,42867.9,51810.131,52.38557917355582,0,0,
3710,3710,2022-03-24 00:00:00,42867.8,43296.0,42622.2,42986.6,65081.209,56.02462232977811,0,0,
3711,3711,2022-03-24 06:00:00,42986.6,43500.0,42800.0,42949.5,75096.543,59.568704578119494,0,0,
3712,3712,2022-03-24 12:00:00,42949.5,44200.0,42525.0,43790.5,152882.234,62.18465807617458,0,0,
3713,3713,2022-03-24 18:00:00,43790.5,44087.5,43741.8,43973.4,38380.071,61.71975393237821,0,0,
3714,3714,2022-03-25 00:00:00,43973.2,44444.0,43831.4,44047.2,50331.807,64.74161402867574,0,0,
3715,3715,2022-03-25 06:00:00,44047.2,44644.0,43575.1,44554.5,89999.327,68.59579572354411,0,0,
3716,3716,2022-03-25 12:00:00,44554.5,45142.0,44000.0,44328.8,165226.517,75.43974714394413,0,0,
3717,3717,2022-03-25 18:00:00,44328.7,44600.0,44150.0,44290.6,43062.471,72.54635970505211,0,0,
3718,3718,2022-03-26 00:00:00,44290.6,44500.0,44041.0,44478.8,31106.679,74.0197488207697,0,0,
3719,3719,2022-03-26 06:00:00,44478.9,44569.7,44300.1,44323.6,24801.825,73.46062786126933,0,0,
3720,3720,2022-03-26 12:00:00,44323.6,44424.0,44118.3,44344.6,40750.647,77.33421709329305,0,0,
3721,3721,2022-03-26 18:00:00,44344.6,44785.0,44210.1,44489.2,44053.436,80.62104504847974,0,0,
3722,3722,2022-03-27 00:00:00,44489.3,44987.4,44456.5,44617.5,37560.58,79.28908965020067,0,0,
3723,3723,2022-03-27 06:00:00,44617.4,44738.2,44470.0,44556.5,21382.903,76.28702109770538,0,0,
3724,3724,2022-03-27 12:00:00,44556.4,45100.0,44416.0,44894.5,71170.466,76.14493258163719,0,0,
3725,3725,2022-03-27 18:00:00,44894.5,47047.0,44700.0,46820.8,139166.279,81.35256121985482,0,0,
3726,3726,2022-03-28 00:00:00,46820.9,47731.2,46651.2,47069.5,78011.291,86.29824156397227,1,1,long
3727,3727,2022-03-28 06:00:00,47069.3,47417.0,46755.2,47250.0,51749.928,86.13129722101925,1,0,
3728,3728,2022-03-28 12:00:00,47249.9,47948.0,47100.1,47574.0,92607.084,86.0999586169776,1,0,
3729,3729,2022-03-28 18:00:00,47574.1,48200.0,46855.0,47121.9,95197.479,79.4842847571703,0,-1,close
3730,3730,2022-03-29 00:00:00,47121.8,47661.4,47042.5,47616.2,43431.13,79.24314995057665,0,0,
3731,3731,2022-03-29 06:00:00,47616.2,47972.2,47320.0,47873.3,50761.463,78.97014307532724,0,0,
3732,3732,2022-03-29 12:00:00,47873.4,48100.0,47112.0,47448.6,106210.036,70.02268107649695,0,0,
3733,3733,2022-03-29 18:00:00,47448.6,47880.0,46911.0,47418.5,58638.206,66.02312959683577,0,0,
3734,3734,2022-03-30 00:00:00,47418.5,47548.9,46535.0,47487.2,62020.057,61.69056330152517,0,0,
3735,3735,2022-03-30 06:00:00,47487.2,47585.4,47048.0,47318.1,46354.763,60.551968982049246,0,0,
3736,3736,2022-03-30 12:00:00,47318.0,47688.0,46850.0,47640.1,70555.144,57.73989401547012,0,0,
3737,3737,2022-03-30 18:00:00,47640.0,47688.6,46819.9,47053.2,56079.928,56.993100801747616,0,0,
3738,3738,2022-03-31 00:00:00,47053.1,47408.7,46890.0,47083.6,33949.059,56.77312044185434,0,0,
3739,3739,2022-03-31 06:00:00,47083.6,47385.5,47011.9,47146.5,32182.831,57.08634422185621,0,0,
3740,3740,2022-03-31 12:00:00,47146.5,47619.4,45632.1,45824.4,169871.473,51.64298318234674,0,0,
3741,3741,2022-03-31 18:00:00,45824.3,45986.1,45185.0,45506.0,63834.247,47.851102019550666,0,0,
3742,3742,2022-04-01 00:00:00,45505.9,45638.9,44206.2,44624.0,109346.804,43.10291914758609,0,0,
3743,3743,2022-04-01 06:00:00,44623.9,45307.9,44549.4,45045.2,59392.137,45.878816702268736,0,0,
3744,3744,2022-04-01 12:00:00,45045.1,46700.0,44680.9,46449.2,153541.133,48.72860457965733,0,0,
3745,3745,2022-04-01 18:00:00,46448.2,46583.1,46056.6,46266.2,38454.479,45.26336635284297,0,0,
3746,3746,2022-04-02 00:00:00,46266.2,47236.8,46056.8,46534.9,59604.715,44.537343927870666,0,0,
3747,3747,2022-04-02 06:00:00,46535.0,46745.1,46420.2,46534.5,25419.055,45.37707137016018,0,0,
3748,3748,2022-04-02 12:00:00,46534.4,46947.8,46112.5,46350.5,71626.182,39.40271927890398,0,0,
3749,3749,2022-04-02 18:00:00,46350.6,46400.0,45600.0,45794.6,69763.405,40.20473870943242,0,0,
3750,3750,2022-04-03 00:00:00,45792.3,46370.8,45501.0,46337.9,43161.322,40.13769003146761,0,0,
